Recency,Frequency,Monetary,Segment_Label,R_Next_3Months,Churn
13,15,4611.9184720709045,1,1,2
54,11,3263.4722718509934,2,1,2
18,9,2045.2257139101346,3,1,2
52,7,1968.0737382707998,3,1,2
69,5,1369.2634866198928,3,1,2
7,9,1960.0012982861954,3,1,2
25,11,3397.0531257414214,2,1,2
9,2,448.722910695918,3,0,0
15,1,328.20968575594,3,1,2
8,14,3763.657575267326,2,1,2
27,15,3791.9803132849033,2,1,2
39,13,3655.9170273660993,2,1,2
75,6,1147.3840527812126,3,1,2
35,7,1614.625665060205,3,0,0
36,7,1437.1078228161027,3,1,2
29,9,2645.1117444646047,2,1,2
78,11,3073.078494971154,2,1,2
10,19,5417.175470791081,4,1,2
108,2,339.13790390571603,0,0,3
9,8,1467.3019393050342,3,1,2
29,7,1588.5359905002085,3,1,2
34,13,4195.8355056571545,2,1,2
18,9,2791.177468012269,2,1,2
9,14,5112.693073815115,1,1,2
50,11,2896.5932749747717,2,1,2
10,16,3617.5060209818193,1,1,2
101,7,1976.7683581281854,3,1,1
5,11,3644.547525198027,2,1,2
52,2,568.617442437867,0,0,0
22,10,3118.503016981671,2,1,2
2,18,5195.278411293889,4,1,2
136,4,737.7856605740398,0,1,1
123,1,166.598127774046,0,1,1
57,10,1895.9509863239373,3,1,2
31,10,2490.5050484768853,3,1,2
6,8,2335.474214797128,3,1,2
18,14,4076.933424825435,2,1,2
14,8,2507.65784310824,2,1,2
107,8,2955.977164960047,3,1,1
9,8,1702.115187700553,3,1,2
96,5,1617.101350064574,3,1,1
50,13,3929.0971971010667,2,1,2
3,8,2224.9378738037185,3,1,2
7,17,4479.064475682712,1,0,1
9,11,2996.855708660312,2,1,2
0,14,4208.63436080408,2,1,2
77,7,2119.906566088193,3,1,2
17,5,1257.7118754947842,3,0,0
170,3,1032.346372963928,0,1,1
46,5,1693.957094525611,3,0,0
167,2,798.13908602198,0,1,1
50,5,1725.221180691062,3,1,2
48,4,1276.541928316331,3,1,2
17,14,3646.238611225521,2,1,2
0,14,4856.864820638946,1,1,2
186,1,459.317857797187,0,1,1
21,8,1846.5998328215594,3,1,2
46,3,643.0786813927637,0,1,2
3,9,2050.356236319591,3,1,2
97,7,1373.911423977696,3,1,1
6,13,3300.76459685078,2,1,2
108,5,1566.18714049758,3,1,1
37,8,2687.3051543088213,3,1,2
14,13,3237.6000915969557,2,1,2
26,11,2859.483712320797,2,1,2
99,3,949.0678640716981,0,1,1
87,3,927.4589098942437,0,1,2
5,4,1262.03237701829,3,1,2
47,4,953.072728195036,0,1,2
0,13,3340.922332709695,2,1,2
16,11,2833.6815808603355,2,1,2
98,6,1368.9509825081498,3,1,1
46,6,1337.005515183398,3,1,2
41,13,3835.475948382049,2,1,2
41,9,2354.51921820445,3,1,2
30,3,1043.614737417375,3,1,2
20,5,2039.252747630751,3,0,0
121,4,1166.724797759486,3,0,3
4,5,1235.642859963913,3,1,2
28,12,3249.428396775034,2,1,2
93,2,778.056027407951,0,1,1
6,9,3455.044739941639,2,1,2
33,4,1293.313929210193,3,1,2
20,5,1320.585326871986,3,1,2
30,7,1866.319260062276,3,0,0
16,5,1988.996556073535,3,1,2
17,6,1568.120411506274,3,1,2
76,2,443.002239601452,0,0,0
61,2,456.251285441346,0,1,2
50,2,611.359859740216,0,1,2
32,8,2276.4054702898457,3,0,0
21,3,384.2981961632014,3,0,0
10,8,2438.272986791564,3,1,2
8,13,3687.538665050959,2,1,2
56,13,2911.7807365026974,2,1,2
1,13,3218.5850405131932,2,1,2
22,5,1043.3300335272784,3,1,2
124,4,801.6787547008435,0,0,3
49,6,1182.7006517774334,3,1,2
135,2,354.766298151446,0,1,1
191,1,84.7838583017339,0,0,3
21,12,3003.333540267727,2,1,2
36,5,1368.1934649892482,3,1,2
79,4,780.6857581408051,0,1,2
47,5,1299.6549178397277,3,1,2
30,17,4443.373835974681,1,1,2
55,5,1433.5903507404519,3,1,2
3,15,4148.151182227884,2,1,2
47,4,1173.9512872562868,3,1,2
117,1,370.667442137593,0,0,3
61,2,571.8643551984201,0,1,2
0,7,1167.5914399785875,3,1,2
0,14,4284.3591555391295,2,1,2
19,8,2151.188704796978,3,1,2
24,13,4189.4220917114135,2,1,2
7,9,2141.20497018969,3,1,2
81,9,2282.030432868439,3,1,2
132,2,738.8683046723099,0,1,1
1,8,2125.2683312957756,3,1,2
0,9,2216.0924053237113,3,1,2
142,4,1072.3684691147819,0,1,1
122,6,1460.39568957401,3,1,1
28,6,1797.2571454839922,3,1,2
44,6,1883.937039569329,3,1,2
33,7,1634.2095271857474,3,1,2
11,15,3813.647444394807,2,1,2
45,9,2579.351407219469,3,1,2
20,12,3881.381865245679,2,1,2
43,4,946.1803905471937,0,1,2
109,1,364.398590029627,0,1,1
13,13,3909.4778282966186,2,1,2
23,3,712.3798081293969,3,1,2
66,10,2679.8711988925106,3,1,2
110,2,501.18952057336,0,1,1
16,13,3430.0991364866877,2,1,2
20,16,4019.0429536762713,1,1,2
24,4,1391.25626629659,3,0,0
24,8,2757.643823081035,2,1,2
13,12,3960.675242579423,2,1,2
7,10,2039.5023025396956,3,1,2
52,1,329.095701291092,0,1,2
34,5,1331.216579700875,3,1,2
35,10,2562.011253556011,3,1,2
14,8,2168.63078594014,3,1,2
4,9,3204.882746644019,2,1,2
16,9,3048.145333048439,2,1,2
21,10,3239.009606765423,2,1,2
6,5,1517.350224565862,3,1,2
13,11,3412.9435495880225,2,1,2
73,5,1056.262039951445,3,1,2
43,8,2794.092485615326,3,1,2
105,3,1070.255258141089,3,1,1
31,8,2343.869947460872,3,1,2
5,11,2746.7317273738577,2,1,2
22,8,2375.791967436776,3,1,2
12,13,3464.536768576703,2,1,2
59,9,2198.75756966962,3,1,2
26,4,1179.494087784985,3,1,2
41,5,1029.628924570062,3,1,2
21,12,3400.365397390457,2,1,2
38,7,1896.704476599209,3,1,2
36,14,4395.255240612494,2,1,2
157,5,866.7232061613191,0,1,1
29,8,1990.552241161046,3,1,2
56,12,3155.5662996829333,2,1,2
42,6,2250.56981208162,3,1,2
29,11,3167.9956460260923,2,1,2
51,3,1281.027796050408,3,1,2
9,8,2406.7450421009225,3,1,2
39,7,1613.5550005918844,3,1,2
146,4,928.287571550305,0,1,1
94,12,3186.4189618305527,2,1,1
31,8,2307.9880958615145,3,0,0
106,5,1259.3090650413105,3,1,1
44,2,697.110819198663,0,0,0
3,8,2790.747984839966,2,1,2
31,1,367.382082282987,0,1,2
31,13,3955.127226129478,2,1,2
19,9,2197.9258042554397,3,1,2
27,2,636.229651978251,3,1,2
49,1,327.39227808721,0,0,0
56,4,1148.469274190345,3,0,0
7,14,4372.299792947519,2,1,2
7,12,3653.416037210353,2,1,2
102,2,390.06387343796496,0,1,1
22,5,1216.4224049226607,3,0,0
2,14,3632.5542145990494,2,1,2
23,10,2607.058610378938,2,1,2
13,12,3143.9208833561847,2,1,2
13,13,3739.405952596234,2,1,2
20,2,420.96019200437104,3,1,2
132,1,205.753064767761,0,0,3
28,9,2798.401311829357,2,1,2
12,3,800.8847390604909,3,0,0
73,2,543.736822686475,0,0,0
138,2,766.2615091979601,0,1,1
69,4,800.5815455456036,0,1,2
195,1,406.154608792121,0,0,3
3,3,907.282136541187,3,1,2
4,15,4527.127019511544,1,1,2
12,1,439.712583382444,3,1,2
68,10,3313.7027966086166,3,1,2
14,11,2236.0338553230918,3,1,2
2,8,2144.86072447568,3,1,2
35,6,1354.163296956885,3,1,2
130,2,673.764643607468,0,0,3
11,9,1826.4916644041389,3,1,2
61,3,1106.7285869096281,3,1,2
104,2,891.388690115059,0,1,1
16,9,2338.472614569941,3,1,2
0,12,3741.938656914006,2,1,2
43,3,921.235913062916,0,1,2
23,12,2674.0268249877836,2,1,2
75,7,1655.404221848078,3,1,2
2,15,4357.137771918641,2,1,2
2,12,3475.305480876266,2,1,2
11,14,3102.701603234341,2,1,2
35,9,1994.8474057723347,3,1,2
8,9,2514.0696342610745,2,1,2
29,10,2925.47657196226,2,1,2
71,3,1057.786712624086,3,1,2
175,3,457.33241465614043,0,1,1
161,1,272.217000044362,0,0,3
14,16,4447.614009863303,1,1,2
43,3,879.123455430897,0,1,2
20,3,1017.519542966853,3,1,2
38,11,2923.920856941832,2,1,2
5,10,2508.493137153957,2,1,2
50,7,2059.573595989217,3,1,2
131,3,1261.2578931735911,3,1,1
16,11,2957.8899132103597,2,1,2
4,10,2752.731461926401,2,1,2
0,16,3965.540097499154,1,1,2
62,2,362.6769625630356,0,1,2
38,8,2407.429266006764,3,1,2
16,9,2410.233568946127,3,1,2
4,8,2573.8895325679573,2,1,2
35,9,2045.9468824929695,3,1,2
5,9,2276.020879988636,3,1,2
95,5,1295.5511918590769,3,0,3
184,1,195.895487560496,0,0,3
99,2,744.138338067454,0,0,3
11,2,571.180611322631,3,1,2
3,17,4826.299343812884,4,1,2
22,6,888.2654820683002,3,0,0
11,6,2014.0576472488528,3,1,2
56,15,3290.954045593069,2,1,2
115,1,350.707144632076,0,0,3
5,10,2892.6461943244044,2,1,2
19,7,1989.689150001637,3,0,0
5,11,3332.1945046618366,2,1,2
14,14,3148.582563421717,2,1,2
161,1,156.661808912353,0,0,3
65,1,326.542730827132,0,1,2
22,8,2950.235151262245,2,1,2
102,1,168.819295327519,0,0,3
119,2,543.933251357094,0,0,3
50,8,1934.2566074337055,3,1,2
38,9,1563.3967189762177,3,1,2
9,11,3628.37074644446,2,1,2
38,9,2088.2015000033252,3,1,2
16,4,908.948670977826,3,1,2
1,3,1041.434437796327,3,1,2
21,12,2762.857466835591,2,1,2
31,9,2982.3663678729795,3,1,2
13,14,2915.297945077747,2,1,2
7,10,2569.8712987592708,2,1,2
1,8,2178.077601337166,3,1,2
5,12,3295.1903528778867,2,1,2
4,7,1500.8300802605263,3,1,2
188,2,321.41306290591206,0,1,1
29,9,2695.1564821823267,2,1,2
52,13,3181.8489689637213,2,1,2
50,5,1714.961982551996,3,1,2
80,4,816.9713107337503,0,0,0
13,14,3823.6499344576787,2,1,2
73,6,1547.276908413886,3,1,2
63,8,1714.4434117101139,3,1,2
185,2,452.095818522377,0,1,1
1,5,930.061539637865,3,1,2
13,11,3419.1113723736335,2,1,2
4,11,3197.458990014762,2,1,2
1,14,3822.920292917709,2,1,2
55,2,711.558527234407,0,0,0
1,5,989.020906239705,3,1,2
138,3,812.9527743015512,0,1,1
3,8,1914.1545614819267,3,1,2
3,6,1628.9126206501496,3,1,2
24,2,470.1102960299357,3,0,0
12,8,1705.5936029208187,3,1,2
23,15,3702.7485999708374,2,1,2
43,4,1356.7006563808661,3,1,2
9,11,2001.6705039532415,3,1,2
8,10,2775.3775945830066,2,1,2
30,11,2599.0231802740154,2,1,2
2,12,3646.3490826282546,2,1,2
14,7,1526.1878320743795,3,1,2
10,5,966.2029856263619,3,0,0
29,2,610.997157064596,3,1,2
115,3,294.0997952910672,0,1,1
80,7,2424.5904464419073,3,1,2
57,6,1765.9772935349722,3,1,2
92,1,138.727585477337,0,1,1
3,11,3619.857625442961,2,1,2
63,11,2617.849214629735,2,1,2
26,13,3811.50776598368,2,1,2
17,9,2393.671102157109,3,1,2
19,6,1989.429938739884,3,0,0
13,3,585.8037738011013,3,1,2
1,11,3249.3967388711108,2,1,2
53,4,1077.1992725556565,3,0,0
63,10,3265.129659762444,3,1,2
17,2,702.3813086567541,3,1,2
22,12,3515.639560892175,2,1,2
59,12,3268.892739383316,2,1,2
8,6,1032.2322467429594,3,1,2
7,12,2836.025434186922,2,1,2
19,8,2690.311264149325,2,1,2
174,4,801.2332074395664,0,1,1
32,10,2431.308604791151,3,1,2
4,11,3483.026743712004,2,1,2
33,7,1378.7185961390335,3,1,2
7,11,2307.1930918960097,3,1,2
144,1,472.576224729115,0,1,1
41,8,1698.908203481854,3,1,2
61,7,2373.539292535906,3,0,0
49,5,1694.580203789421,3,1,2
71,2,555.896497651258,0,0,0
152,1,391.280882300011,0,0,3
33,9,2430.989695915882,3,1,2
143,4,975.064273393856,0,0,3
5,4,651.971631836726,3,1,2
142,2,461.84178226862605,0,0,3
0,20,4101.134546186378,1,1,2
16,9,2761.551534568019,2,1,2
0,9,2858.6330999095608,2,1,2
13,10,2537.9846891214233,2,1,2
198,1,488.904884227756,0,1,1
32,8,1702.2919898989674,3,1,2
88,14,2785.083821764236,2,1,2
12,12,3247.275360621056,2,1,2
1,16,4646.4586368835835,4,1,2
2,12,3044.804369721369,2,1,2
2,12,3614.386930406623,2,1,2
67,7,2014.2742750215646,3,1,2
22,9,2391.2103031630004,3,1,2
109,2,273.2479529718229,0,0,3
39,5,1584.408561417495,3,0,0
11,13,3186.358340442039,2,1,2
7,8,2385.8875015270182,3,1,2
28,9,3017.511156693627,2,1,2
21,8,1545.8925798056487,3,0,0
6,7,2073.804802207457,3,1,2
93,1,59.9982114109588,0,1,1
19,10,2425.966878064851,3,1,2
24,4,1365.7297449688572,3,1,2
21,12,3667.2918562713076,2,1,2
71,3,762.157593964156,0,1,2
0,9,2678.6536788913722,2,1,2
14,12,2531.3277121688297,2,1,2
191,1,213.100904225915,0,0,3
149,2,550.249797838639,0,1,1
106,12,3125.5703508587176,2,1,1
19,16,3854.3932527008133,1,1,2
5,1,223.851519761559,3,1,2
3,4,978.609392986952,3,0,0
47,9,2405.224776390988,3,1,2
8,3,753.673842720847,3,1,2
12,11,3373.7341898826244,2,1,2
115,2,461.6215496697664,0,0,3
0,18,5039.47674024499,4,1,2
5,6,1776.915288288008,3,1,2
180,1,124.915327578726,0,0,3
112,4,827.7977924964016,0,0,3
19,9,2170.5991398353667,3,1,2
46,10,2858.4482775885435,3,1,2
4,15,3832.790170083203,2,1,2
97,5,1869.266010977188,3,1,1
49,14,3929.5534075895366,2,1,2
15,16,4927.129897137087,4,1,2
92,4,1386.975173829114,3,1,1
85,6,1312.2399117942402,3,1,2
4,12,3913.334600543317,2,1,2
52,6,1519.434563782825,3,0,0
139,3,754.901012360251,0,0,3
28,15,4159.61777577018,2,0,0
11,11,3337.8054745781164,2,1,2
24,8,1994.213398736495,3,1,2
1,14,3600.3245158874056,2,1,2
11,13,3367.879325366685,2,1,2
4,13,3630.910676662415,2,1,2
130,1,58.0629596362361,0,1,1
24,7,1469.0480500916005,3,1,2
88,1,332.620998887133,0,1,2
133,1,369.360918562708,0,1,1
27,3,751.412134564024,3,1,2
14,9,2264.5172510410707,3,1,2
14,10,2599.6115988759193,2,1,2
0,14,3267.077672956186,2,1,2
1,14,3386.649700000184,2,1,2
11,12,3410.459889356523,2,1,2
188,1,86.0535331002077,0,0,3
81,12,3923.4634402130005,2,1,2
6,1,225.224184198795,3,0,0
21,5,1515.229931058643,3,1,2
16,13,3779.696219414584,2,1,2
0,7,1939.2885238926754,3,1,2
21,5,1658.452361779248,3,1,2
4,11,4073.749667728167,2,1,2
13,3,1332.432811211773,3,1,2
123,3,557.0550175831675,0,1,1
51,9,2966.490164029365,3,1,2
76,9,2697.7545767774864,3,1,2
30,5,1381.396448899159,3,1,2
65,10,2479.8088933656327,3,1,2
9,13,4299.011818960406,2,1,2
34,14,3654.1289023932604,2,1,2
19,10,2949.416085645386,2,1,2
39,1,188.352010782952,0,1,2
5,6,1274.7755453148739,3,1,2
77,8,1802.785429363582,3,1,2
13,10,3867.160544036915,2,1,2
81,2,762.867895440649,0,0,0
10,1,74.9248594928473,3,0,0
71,4,1118.525830406544,3,0,0
1,11,2481.492622848691,3,1,2
19,7,2010.8729659536275,3,1,2
3,13,4146.444173580061,2,1,2
51,2,657.9321992903999,0,1,2
0,3,1075.974098199428,3,1,2
50,5,1602.6518075043282,3,0,0
143,3,631.8136555491695,0,1,1
13,9,2783.504660775187,2,1,2
17,15,4362.32808364718,2,1,2
18,2,537.136526814406,3,0,0
52,7,1975.7696216348131,3,1,2
6,11,3251.040225862447,2,1,2
45,6,1784.5327581593365,3,0,0
18,4,1230.514195699194,3,1,2
29,8,2506.934701050907,2,1,2
108,2,585.943485311311,0,1,1
128,3,1194.987088746344,3,1,1
122,1,179.635949520523,0,0,3
47,15,4010.5773678605174,2,1,2
78,2,511.719222137472,0,1,2
5,5,1317.151479989718,3,0,0
34,12,4263.277039849012,2,1,2
20,8,2379.054088828895,3,1,2
12,13,3478.291932761521,2,1,2
23,5,1392.7441294726536,3,1,2
30,7,1891.5229782648,3,1,2
168,5,1473.415745338134,0,1,1
55,3,951.565544962232,0,1,2
17,4,664.911541225496,3,1,2
13,11,2360.352110599989,3,1,2
6,5,1594.9733657634913,3,1,2
7,15,3873.5785131857087,2,1,2
54,13,2799.660090004219,2,1,2
7,14,4126.576718953179,2,1,2
27,12,2891.5501184747745,2,1,2
14,3,705.5617109655329,3,0,0
87,5,1725.872087795396,3,0,0
6,8,2448.2930839408864,3,1,2
39,8,2496.497444071197,3,0,0
142,2,720.40943900827,0,0,3
6,11,3315.611241700667,2,1,2
175,1,180.749552838792,0,1,1
75,5,1706.3923205798121,3,1,2
0,19,3791.291369930228,1,1,2
17,9,2190.282895604487,3,1,2
114,6,1380.750633385614,3,1,1
17,8,1609.9921055160034,3,1,2
165,3,828.954668146404,0,0,3
39,19,5219.190602791676,4,0,1
1,2,443.374236607125,3,0,0
65,2,810.866097758462,0,0,0
24,14,3657.8088604558743,2,1,2
12,5,1609.765191330908,3,1,2
40,11,3203.750659159363,2,1,2
85,14,4287.147294927507,2,1,2
1,12,3833.944655554742,2,1,2
13,15,4499.616487688519,2,1,2
64,2,636.2997036125989,0,1,2
7,12,3905.630076932964,2,1,2
44,5,1194.7410408060873,3,1,2
23,10,2737.2469155284643,2,1,2
12,15,4759.719757784826,1,1,2
50,6,1073.4936725133066,3,1,2
23,12,3003.94460130985,2,1,2
15,10,2795.5948966540204,2,1,2
95,6,1545.9371407329872,3,0,3
15,12,3992.786445213933,2,1,2
12,15,3456.595180846218,2,1,2
10,11,3328.308939730051,2,1,2
24,6,1674.4768626835494,3,1,2
23,14,3919.004486868327,2,1,2
26,9,2336.3852333546165,3,1,2
29,2,212.3885896567503,3,1,2
23,4,1617.468596606576,3,1,2
4,12,3195.153191326306,2,1,2
1,13,2728.659930345949,2,1,2
10,9,2842.4301647628085,2,1,2
24,12,2932.283176779592,2,1,2
30,16,4514.477107202899,4,1,2
70,1,272.525243288118,0,0,0
2,13,4292.280241592534,2,1,2
13,15,4086.9801357540236,2,1,2
28,5,1218.0567805659546,3,0,0
29,4,923.0558069948299,3,1,2
4,11,2840.949865584684,2,1,2
75,9,2257.4377900719237,3,1,2
21,8,2013.2103184338223,3,1,2
22,7,2028.3959703835098,3,1,2
15,11,3423.504365657198,2,1,2
6,12,3020.310842813899,2,1,2
184,3,629.481871513875,0,1,1
33,8,1799.3742389735478,3,1,2
16,10,2738.4643141825586,2,1,2
44,5,1567.2694414891578,3,1,2
4,9,2687.5101461609,2,1,2
10,7,1728.4158478126342,3,1,2
12,9,1967.8513114116204,3,1,2
84,7,1713.5182985921467,3,0,0
49,13,2602.3141446977684,2,1,2
67,14,3717.4613141774807,2,1,2
2,14,4043.99005815443,2,1,2
15,9,2403.527965615698,3,1,2
58,3,552.5225138189296,0,0,0
75,7,2345.715755604492,3,1,2
3,4,1197.099377488167,3,0,0
45,1,499.129712808413,0,1,2
36,14,3808.122927027081,2,1,2
9,14,3418.7277667802555,2,1,2
15,5,1227.1374743201563,3,1,2
42,4,942.1675772879298,0,1,2
82,4,803.981483741466,0,1,2
21,8,2228.346376963238,3,1,2
14,12,3590.501351716041,2,1,2
109,5,870.9234288349088,0,1,1
9,11,3093.98770478824,2,1,2
38,7,2214.092705430925,3,1,2
11,3,1091.726664014369,3,0,0
38,10,3474.777965525329,3,1,2
96,3,944.3054291937349,0,1,1
17,5,936.2287193526015,3,0,0
139,1,79.1408742185919,0,1,1
43,7,1685.097563097436,3,1,2
8,9,2401.49974385833,3,1,2
43,8,2236.013368009702,3,0,0
6,10,2066.906576505498,3,1,2
134,1,478.526689713752,0,1,1
17,1,324.976330123846,3,0,0
9,15,3878.821130367544,2,1,2
1,11,2624.4507307990657,2,1,2
138,4,936.296667308261,0,0,3
58,2,417.05094467874596,0,1,2
27,6,1675.936147450692,3,1,2
14,14,4611.132478109743,1,1,2
155,3,816.4773971013723,0,1,1
188,2,380.75568736278404,0,1,1
65,1,155.862794175744,0,0,0
9,6,1075.6148589200525,3,1,2
16,7,2551.253751372688,2,1,2
145,1,412.753279801899,0,1,1
24,8,1759.7655132983818,3,0,0
2,12,3932.449388327178,2,1,2
84,2,421.05769796836796,0,0,0
193,1,148.378317418133,0,1,1
21,5,1233.4252963669526,3,1,2
41,8,2610.097234939292,3,1,2
23,11,3173.620608633763,2,1,2
12,14,3808.166934886709,2,1,2
133,2,524.6781313999284,0,0,3
39,11,3089.102135344873,2,1,2
2,13,3280.8671172234,2,1,2
0,6,1977.872561013105,3,1,2
29,4,1282.55936938345,3,1,2
11,6,1279.6815613883794,3,1,2
152,1,184.472497379749,0,1,1
0,19,4777.474412937314,4,1,2
68,14,4040.722895386786,2,1,2
10,6,1454.908991805091,3,1,2
47,18,4928.249890617539,4,1,2
15,13,4063.5282087805,2,1,2
34,15,3537.3668631701303,2,1,2
3,2,488.6231209393219,3,0,0
11,4,1682.689852785748,3,1,2
58,2,688.874029151815,0,0,0
21,10,3299.4649231601215,2,1,2
29,16,3694.0469865515342,1,1,2
22,10,2796.6841448524897,2,1,2
26,12,4144.9059184472735,2,1,2
35,11,3288.819178389276,2,1,2
22,14,3910.0351078290582,2,1,2
34,12,2942.495409127086,2,1,2
0,11,2996.763590969516,2,1,2
22,4,1030.886987462098,3,1,2
82,1,369.854812295122,0,0,0
6,7,1707.6297351287076,3,1,2
1,15,4528.464464651292,1,1,2
58,3,714.785861785782,0,1,2
70,1,338.757599077186,0,1,2
4,7,2275.099043353201,3,1,2
17,6,2007.4177128744634,3,0,0
39,11,3191.3840090739022,2,1,2
41,6,1310.319577725304,3,1,2
38,15,3739.933738352132,2,0,0
73,1,406.695293603215,0,0,0
24,15,3808.0216423860847,2,1,2
35,13,3819.2811224840234,2,1,2
4,13,4118.050287455694,2,1,2
30,1,260.272681473676,3,1,2
42,5,1405.9847657096016,3,1,2
6,12,2909.4821260333674,2,1,2
4,4,1045.770560534635,3,0,0
1,9,2161.4146366807886,3,1,2
36,7,2245.9640998878313,3,1,2
46,4,1075.184934996281,3,1,2
4,9,2335.8762913543333,3,1,2
43,6,1540.737701997864,3,1,2
9,8,1891.5967926215005,3,1,2
23,6,1449.9202406990876,3,1,2
3,6,1415.332235468067,3,1,2
3,14,3738.9965677361265,2,1,2
2,11,3331.9735908314133,2,1,2
3,14,3593.4060260404835,2,1,2
23,8,2216.0043400713103,3,1,2
18,7,1836.8122650997448,3,1,2
55,7,1747.182301007559,3,1,2
9,10,2647.549378354129,2,1,2
0,8,2324.496644328919,3,1,2
0,8,1654.7703284329905,3,1,2
12,17,5052.029123571704,4,0,1
110,2,668.242870082209,0,1,1
140,1,247.469253117681,0,0,3
11,14,3820.083576586174,2,1,2
7,11,2556.016094452615,2,1,2
9,13,3320.891983181307,2,1,2
9,12,3567.712146695612,2,1,2
18,9,2046.2224986508281,3,1,2
25,14,3528.6919343395302,2,1,2
4,6,1107.0378633208732,3,1,2
25,9,2678.6577614764396,2,1,2
5,13,3550.576281964667,2,1,2
4,5,1384.483284881843,3,1,2
44,12,2542.0167384743268,2,1,2
14,18,4959.760352313085,4,1,2
137,3,898.683433400499,0,0,3
7,7,1149.16859817111,3,1,2
93,1,134.120550398811,0,1,1
32,4,1234.1823937054778,3,1,2
14,11,3429.249506018009,2,1,2
7,7,1849.7789468921271,3,1,2
1,4,956.9311385359641,3,1,2
36,12,4483.37123160538,2,1,2
7,7,1650.363298871663,3,1,2
4,14,3864.329927594935,2,1,2
158,1,178.378825136932,0,1,1
10,13,3468.087648594702,2,1,2
13,10,3216.442067316989,2,1,2
46,9,2489.2214664662797,3,1,2
67,4,1038.122766944413,3,1,2
108,3,915.176168476473,0,1,1
15,2,685.0444719016921,3,0,0
47,4,1041.7084492744518,3,1,2
59,16,3947.8233925513,1,1,2
39,5,1548.834970662061,3,1,2
2,15,4840.474112521287,1,1,2
49,9,2713.751717166931,3,1,2
23,13,4081.131692299612,2,1,2
57,1,159.073087300671,0,0,0
27,7,1587.2385784456887,3,1,2
3,11,2878.4566933637598,2,1,2
73,8,1815.162207262828,3,1,2
68,5,1475.0535537224644,3,1,2
31,9,2749.17465345356,3,1,2
60,13,3820.161486363766,2,1,2
20,9,2739.514835782091,2,1,2
30,14,4253.885128523284,2,1,2
10,13,3461.0993578210755,2,1,2
14,16,4943.396981500967,4,1,2
23,8,1811.8179215110047,3,1,2
62,4,1083.594001390773,3,0,0
9,7,1583.4099994123453,3,1,2
23,6,1145.2778936214063,3,1,2
112,2,583.848387155642,0,1,1
10,5,965.6774589752557,3,1,2
36,3,702.8868733747087,0,1,2
43,3,477.9474548207463,0,1,2
82,5,1725.102055510461,3,1,2
5,12,3341.0271015127796,2,1,2
21,1,440.021309041236,3,0,0
30,4,1206.888719379255,3,1,2
179,3,580.9895018355368,0,1,1
4,9,2221.760976613383,3,1,2
3,11,3690.698744024511,2,1,2
41,3,802.583262007009,0,0,0
8,9,2576.5699343861743,2,1,2
9,8,3331.890053457234,2,1,2
167,1,346.765998372913,0,0,3
174,2,636.709529595743,0,1,1
99,4,889.9998164546839,0,0,3
42,8,2201.498054378115,3,1,2
45,6,1772.378407068626,3,1,2
33,7,1889.1197071440533,3,1,2
44,9,2421.738466102192,3,1,2
138,2,241.15459433469658,0,0,3
1,10,2256.9374829161497,3,1,2
54,11,3474.7762609250035,2,1,2
18,18,5149.585230356349,4,1,2
114,7,2444.6210637811673,3,1,1
153,3,664.303522488698,0,0,3
6,3,1121.1196371614928,3,0,0
85,3,672.6154088360578,0,1,2
25,4,642.8713870739897,3,0,0
3,12,2595.0277547985725,2,1,2
8,8,2130.278281370493,3,1,2
12,10,3248.7234341036046,2,1,2
8,7,1373.2569266670525,3,1,2
17,14,4127.9205267711795,2,1,2
188,1,103.362767436628,0,0,3
5,16,3546.0938788516983,1,1,2
24,3,393.5302073075146,3,1,2
7,7,1671.377393309439,3,1,2
9,5,1279.88619246329,3,1,2
58,9,3293.181823981921,3,1,2
20,8,1680.5896326601007,3,1,2
174,2,543.994852205771,0,1,1
14,15,4119.762495232895,2,1,2
4,14,3553.8772362364875,2,1,2
8,11,2731.989627166742,2,1,2
7,11,2384.317345647945,3,1,2
4,15,4655.048746092316,1,1,2
6,13,3512.1608265507975,2,1,2
13,5,1502.363679993449,3,0,0
3,14,4556.122725839096,1,1,2
12,10,2947.716063214106,2,1,2
8,13,3861.3172987090425,2,1,2
66,14,4333.406246788653,2,1,2
6,12,3800.93769622289,2,1,2
142,5,1935.9233752801629,0,1,1
0,9,1681.1406955608593,3,1,2
135,2,697.186379848117,0,0,3
18,12,3438.5404761546997,2,0,0
123,3,657.143445713248,0,0,3
41,5,875.6760856738352,0,1,2
64,1,491.03369727795,0,1,2
89,15,4010.266311964981,2,1,2
7,6,1287.8221813089528,3,1,2
62,6,1713.233225474036,3,0,0
29,11,2860.2758630411445,2,1,2
29,6,2044.187038447801,3,1,2
13,8,2073.365146321974,3,1,2
7,8,2279.8815950889957,3,1,2
32,5,1455.878579677279,3,1,2
16,11,2834.9865805424197,2,1,2
12,7,2048.2812516219137,3,0,0
16,9,2353.2414694595586,3,1,2
171,2,404.1178049101805,0,0,3
1,7,1847.040178002945,3,1,2
3,14,5430.021582368968,1,1,2
88,3,928.3351507266959,0,1,2
11,12,3473.374171523188,2,1,2
39,16,4533.242089569575,4,1,2
2,11,3164.4537558379875,2,1,2
87,4,1140.277946839509,3,1,2
24,6,2224.277516731513,3,1,2
22,11,2646.408338113443,2,1,2
